Date,Adj Close_DIS,Close_DIS,High_DIS,Low_DIS,Open_DIS,Volume_DIS
2020-03-16,92.11819458007812,95.01000213623047,98.27999877929688,90.0,91.80000305175781,35379500
2020-03-17,90.68324279785156,93.52999877929688,97.45999908447266,91.1500015258789,95.80000305175781,27526200
2020-03-18,86.09720611572266,88.80000305175781,89.33999633789062,79.06999969482422,87.58999633789062,43592500
2020-03-19,92.0406265258789,94.93000030517578,97.4000015258789,85.11000061035156,88.0,30866800
2020-03-20,83.363037109375,85.9800033569336,96.98999786376953,85.83999633789062,95.98999786376953,31957800
2020-03-23,83.14973449707031,85.76000213623047,87.27999877929688,81.08999633789062,84.48999786376953,32246600
2020-03-24,95.133544921875,98.12000274658203,99.16999816894531,91.80000305175781,92.33000183105469,32538100
2020-03-25,97.66410064697266,100.7300033569336,105.91999816894531,95.51000213623047,100.66000366210938,28533000
2020-03-26,102.15318298339844,105.36000061035156,107.7300033569336,100.80000305175781,100.83000183105469,24520300
2020-03-27,93.46589660644531,96.4000015258789,101.48999786376953,95.54000091552734,100.44999694824219,30591500
2020-03-30,96.76240539550781,99.80000305175781,100.45999908447266,92.0999984741211,96.0,23119200
2020-03-31,93.65979766845703,96.5999984741211,103.16000366210938,96.16000366210938,100.22000122070312,21563200
2020-04-01,92.03093719482422,94.91999816894531,97.4000015258789,92.55999755859375,93.5,18303900
2020-04-02,94.01853942871094,96.97000122070312,97.26000213623047,94.19999694824219,94.19999694824219,13936500
2020-04-03,91.0225830078125,93.87999725341797,96.91999816894531,92.70999908447266,96.30999755859375,14814600
2020-04-06,96.54910278320312,99.58000183105469,100.19000244140625,94.5199966430664,97.26000213623047,20407400
2020-04-07,98.15858459472656,101.23999786376953,105.88999938964844,100.25,104.86000061035156,22899600
2020-04-08,97.9937515258789,101.06999969482422,102.3499984741211,98.6500015258789,100.52999877929688,22562500
2020-04-09,101.31934356689453,104.5,107.98999786376953,103.52999877929688,107.91999816894531,31453600
2020-04-13,100.34979248046875,103.5,104.87000274658203,99.61000061035156,104.70999908447266,17306000
2020-04-14,102.80278015136719,106.02999877929688,107.63999938964844,103.9000015258789,105.5,19866900
2020-04-15,100.2237548828125,103.37000274658203,104.87999725341797,102.69999694824219,104.38999938964844,14157600
2020-04-16,98.91482543945312,102.0199966430664,103.72000122070312,100.88999938964844,103.52999877929688,18029300
2020-04-17,103.38451385498047,106.62999725341797,106.79000091552734,104.3499984741211,106.20999908447266,17926900
2020-04-20,99.14754486083984,102.26000213623047,104.86000061035156,102.0,103.58000183105469,17021000
2020-04-21,97.4798812866211,100.54000091552734,101.51000213623047,99.12999725341797,100.01000213623047,16101400
2020-04-22,97.91618347167969,100.98999786376953,102.62999725341797,100.88999938964844,101.80000305175781,11463800
2020-04-23,97.9258804321289,101.0,102.52999877929688,99.45999908447266,100.6500015258789,17132200
2020-04-24,98.11009979248047,101.19000244140625,101.91999816894531,99.5199966430664,101.77999877929688,13614100
2020-04-27,102.83187103271484,106.05999755859375,106.5199966430664,101.61000061035156,102.0,15518300
2020-04-28,102.97731018066406,106.20999908447266,110.05999755859375,105.9800033569336,108.79000091552734,16503700
2020-04-29,108.8334732055664,112.25,112.69999694824219,108.55999755859375,109.94000244140625,20139800
2020-04-30,104.85826110839844,108.1500015258789,110.30999755859375,106.86000061035156,109.44000244140625,18638700
2020-05-01,102.28892517089844,105.5,106.91000366210938,104.47000122070312,106.36000061035156,13209100
2020-05-04,100.0395278930664,103.18000030517578,103.83000183105469,100.55000305175781,102.01000213623047,19514800
2020-05-05,97.98404693603516,101.05999755859375,105.18000030517578,100.9000015258789,101.51000213623047,30169800
2020-05-06,97.80952453613281,100.87999725341797,105.2699966430664,98.86000061035156,101.4800033569336,51992400
2020-05-07,102.3567886352539,105.56999969482422,105.61000061035156,101.83000183105469,101.8499984741211,20868800
2020-05-08,105.8375244140625,109.16000366210938,109.18000030517578,106.62999725341797,109.05000305175781,24079700
2020-05-11,104.48983001708984,107.7699966430664,108.80999755859375,106.41000366210938,108.4000015258789,20555900
2020-05-12,101.37752532958984,104.55999755859375,109.44000244140625,104.48999786376953,109.05999755859375,17049700
2020-05-13,99.78744506835938,102.91999816894531,104.54000091552734,101.5999984741211,104.5,21085800
2020-05-14,102.68644714355469,105.91000366210938,105.91999816894531,99.66000366210938,101.9800033569336,22002200
2020-05-15,105.73086547851562,109.05000305175781,109.37999725341797,104.2699966430664,104.9800033569336,29766000
2020-05-18,113.29345703125,116.8499984741211,119.77999877929688,114.47000122070312,114.47000122070312,40044600
2020-05-19,110.88894653320312,114.37000274658203,116.47000122070312,113.41999816894531,115.0999984741211,20332600
2020-05-20,116.27001190185547,119.91999816894531,120.87000274658203,116.04000091552734,116.41999816894531,25749900
2020-05-21,114.24362182617188,117.83000183105469,120.30000305175781,116.5,119.33999633789062,17578300
2020-05-22,114.42784118652344,118.0199966430664,118.56999969482422,116.83000183105469,117.5,9288200
2020-05-26,117.26866149902344,120.94999694824219,122.51000213623047,120.43000030517578,121.05000305175781,16466400
2020-05-27,117.83100891113281,121.52999877929688,123.77999877929688,119.70999908447266,123.68000030517578,19345400
2020-05-28,113.19649505615234,116.75,121.9800033569336,116.0,121.5999984741211,18606000
2020-05-29,113.72976684570312,117.30000305175781,117.75,114.12000274658203,116.19000244140625,17745100
2020-06-01,115.15502166748047,118.7699966430664,119.6500015258789,116.93000030517578,117.26000213623047,10538300
2020-06-02,115.13562774658203,118.75,119.8499984741211,117.83000183105469,119.0,10753100
2020-06-03,118.46124267578125,122.18000030517578,122.44999694824219,119.31999969482422,119.98999786376953,12584300
2020-06-04,119.9252700805664,123.69000244140625,124.5,121.8499984741211,121.94999694824219,14195100
2020-06-05,121.0208740234375,124.81999969482422,127.81999969482422,124.27999877929688,126.30999755859375,16581600
2020-06-08,123.40601348876953,127.27999877929688,127.44000244140625,123.94000244140625,125.0999984741211,13858100
2020-06-09,120.11917877197266,123.88999938964844,125.79000091552734,123.51000213623047,125.62999725341797,10882800
2020-06-10,118.46124267578125,122.18000030517578,124.0999984741211,120.93000030517578,124.0199966430664,11497100
2020-06-11,109.21160125732422,112.63999938964844,118.0,112.25,117.5999984741211,26078800
2020-06-12,111.974853515625,115.48999786376953,117.0,112.88999938964844,115.16999816894531,18361900
2020-06-15,113.51647186279297,117.08000183105469,118.12000274658203,111.70999908447266,112.08000183105469,14156400
2020-06-16,114.8350601196289,118.44000244140625,121.5,116.05000305175781,121.23999786376953,12951200
2020-06-17,114.0691146850586,117.6500015258789,119.2300033569336,117.13999938964844,118.63999938964844,8921600
2020-06-18,114.76719665527344,118.37000274658203,118.52999877929688,115.93000030517578,116.87999725341797,9577300
2020-06-19,110.86953735351562,114.3499984741211,120.12000274658203,114.3499984741211,119.9800033569336,23496300
2020-06-22,112.39176177978516,115.91999816894531,116.19000244140625,113.11000061035156,114.19000244140625,12868000
2020-06-23,113.04136657714844,116.58999633789062,117.44999694824219,115.97000122070312,116.95999908447266,10187600
2020-06-24,108.65894317626953,112.06999969482422,116.0,110.02999877929688,115.8499984741211,22252500
2020-06-25,107.9705581665039,111.36000061035156,111.51000213623047,108.5,108.98999786376953,17240400
2020-06-26,105.77934265136719,109.0999984741211,111.19999694824219,108.0199966430664,110.94999694824219,15270900
2020-06-29,108.12568664550781,111.5199966430664,111.56999969482422,108.0999984741211,109.0,12584300
2020-06-30,108.1159896850586,111.51000213623047,112.05000305175781,109.93000030517578,111.5,10565900
2020-07-01,109.57032775878906,113.01000213623047,115.5999984741211,112.29000091552734,112.81999969482422,11930900
2020-07-02,108.7656021118164,112.18000030517578,115.0999984741211,112.0,115.0,10312000
2020-07-06,110.94711303710938,114.43000030517578,114.52999877929688,112.9000015258789,113.83000183105469,11933400
2020-07-07,110.17145538330078,113.62999725341797,115.08000183105469,112.61000061035156,113.62999725341797,10836500
2020-07-08,113.10924530029297,116.66000366210938,117.12999725341797,112.80999755859375,113.4800033569336,13629500
2020-07-09,113.25467681884766,116.80999755859375,117.8499984741211,115.37999725341797,116.51000213623047,13582900
2020-07-10,115.70767211914062,119.33999633789062,119.44000244140625,116.20999908447266,116.83000183105469,14207900
2020-07-13,112.68263244628906,116.22000122070312,120.12999725341797,115.88999938964844,119.94000244140625,15620200
2020-07-14,115.04837036132812,118.66000366210938,119.08000183105469,114.54000091552734,115.2300033569336,12425100
2020-07-15,117.22019958496094,120.9000015258789,122.08999633789062,119.69999694824219,121.62999725341797,15314200
2020-07-16,115.79492950439453,119.43000030517578,119.98999786376953,117.5999984741211,117.72000122070312,10210100
2020-07-17,115.0386734008789,118.6500015258789,119.55999755859375,117.05999755859375,118.9000015258789,9843500
2020-07-20,114.20484161376953,117.79000091552734,118.48999786376953,116.81999969482422,118.05000305175781,8947900
2020-07-21,115.00959014892578,118.62000274658203,120.38999938964844,117.66000366210938,118.05000305175781,8946300
2020-07-22,115.4071044921875,119.02999877929688,119.30000305175781,117.93000030517578,118.19000244140625,7063300
2020-07-23,114.5248031616211,118.12000274658203,119.3499984741211,117.01000213623047,118.86000061035156,7255800
2020-07-24,114.03033447265625,117.61000061035156,118.20999908447266,115.52999877929688,115.69999694824219,8233300
2020-07-27,112.76988983154297,116.30999755859375,117.41999816894531,115.68000030517578,117.19999694824219,9413000
2020-07-28,112.64385223388672,116.18000030517578,116.83999633789062,114.68000030517578,115.45999908447266,6821100
2020-07-29,112.09120178222656,115.61000061035156,116.70999908447266,115.11000061035156,116.22000122070312,9496500
2020-07-30,112.13967895507812,115.66000366210938,116.29000091552734,113.37000274658203,114.91000366210938,9713500
2020-07-31,113.38072204589844,116.94000244140625,117.05000305175781,114.12000274658203,115.22000122070312,9601000
2020-08-03,112.80868530273438,116.3499984741211,117.12000274658203,115.3499984741211,116.16999816894531,10229200
2020-08-04,113.72007751464844,117.29000091552734,118.3499984741211,115.76000213623047,115.95999908447266,17293900
2020-08-05,123.72595977783203,127.61000061035156,130.30999755859375,123.27999877929688,123.37000274658203,53000200
2020-08-06,126.83826446533203,130.82000732421875,131.6300048828125,125.61000061035156,126.95999908447266,27238000
2020-08-07,125.975341796875,129.92999267578125,131.94000244140625,128.66000366210938,130.22000122070312,16088600
2020-08-10,124.87004089355469,128.7899932861328,131.32000732421875,128.49000549316406,129.75,8529200
2020-08-11,126.51832580566406,130.49000549316406,132.75999450683594,130.0,130.52999877929688,13885700
2020-08-12,127.77873229980469,131.7899932861328,133.0,130.49000549316406,130.6699981689453,12204200
2020-08-13,126.9739990234375,130.9600067138672,132.35000610351562,130.4499969482422,130.63999938964844,6468600
2020-08-14,126.55707550048828,130.52999877929688,131.0800018310547,129.74000549316406,130.00999450683594,6507600
2020-08-17,125.43238830566406,129.3699951171875,130.13999938964844,128.5399932861328,130.10000610351562,7492200
2020-08-18,124.99608612060547,128.9199981689453,129.58999633789062,128.36000061035156,129.44000244140625,6714600
2020-08-19,123.8810806274414,127.7699966430664,130.22000122070312,127.43000030517578,129.25,7624200
2020-08-20,124.22042083740234,128.1199951171875,128.4499969482422,126.52999877929688,126.80000305175781,4918100
2020-08-21,123.5611343383789,127.44000244140625,128.30999755859375,127.2300033569336,127.72000122070312,6064700
2020-08-24,126.71221160888672,130.69000244140625,130.8800048828125,127.93000030517578,128.14999389648438,7613600
2020-08-25,125.839599609375,129.7899932861328,131.08999633789062,129.30999755859375,130.8300018310547,5494400
2020-08-26,128.15684509277344,132.17999267578125,132.60000610351562,129.52000427246094,130.0,8447800
2020-08-27,129.65966796875,133.72999572753906,136.36000061035156,132.82000732421875,133.0,13667600
2020-08-28,131.4145965576172,135.5399932861328,136.8000030517578,133.5800018310547,134.5,11020100
2020-08-31,127.85628509521484,131.8699951171875,135.5399932861328,131.25,135.25,11617500
2020-09-01,129.48516845703125,133.5500030517578,133.61000061035156,130.88999938964844,131.9199981689453,7351200
2020-09-02,131.26914978027344,135.38999938964844,135.9199981689453,133.25999450683594,133.6300048828125,8187800
2020-09-03,129.18460083007812,133.24000549316406,137.24000549316406,132.02000427246094,135.24000549316406,12079200
2020-09-04,127.97264862060547,131.99000549316406,134.8800048828125,129.4199981689453,133.75,11248300
2020-09-08,130.11538696289062,134.1999969482422,137.13999938964844,130.86000061035156,131.99000549316406,17257300
2020-09-09,129.30093383789062,133.36000061035156,135.5500030517578,132.25999450683594,134.27999877929688,8891800
2020-09-10,129.1652069091797,133.22000122070312,136.75,132.74000549316406,133.5800018310547,9853400
2020-09-11,127.73995971679688,131.75,133.74000549316406,131.08999633789062,133.74000549316406,7165300
2020-09-14,127.25517272949219,131.25,132.92999267578125,130.89999389648438,132.52999877929688,8391900
2020-09-15,127.24547576904297,131.24000549316406,132.5399932861328,131.00999450683594,131.4600067138672,7289100
2020-09-16,128.06961059570312,132.08999633789062,133.6199951171875,131.39999389648438,132.1699981689453,6601000
2020-09-17,126.25652313232422,130.22000122070312,131.77000427246094,128.60000610351562,130.5500030517578,6723500
2020-09-18,124.71491241455078,128.6300048828125,130.7899932861328,128.1199951171875,129.5,9916300
2020-09-21,121.5929183959961,125.41000366210938,126.88999938964844,123.58999633789062,125.9800033569336,10352700
2020-09-22,123.33812713623047,127.20999908447266,127.47000122070312,124.69999694824219,125.26000213623047,6978800
2020-09-23,119.52774047851562,123.27999877929688,127.30000305175781,122.9000015258789,127.06999969482422,8323600
2020-09-24,118.76179504394531,122.48999786376953,123.80000305175781,120.77999877929688,121.93000030517578,8480000
2020-09-25,120.22583770751953,124.0,124.19000244140625,120.9800033569336,121.36000061035156,6851800
2020-09-28,122.15525817871094,125.98999786376953,126.86000061035156,125.37000274658203,125.75,6283700
2020-09-29,121.58322143554688,125.4000015258789,126.29000091552734,123.68000030517578,125.91999816894531,7405800
2020-09-30,120.30340576171875,124.08000183105469,125.55000305175781,123.23999786376953,123.23999786376953,13642500
2020-10-01,119.55683135986328,123.30999755859375,125.47000122070312,122.41999816894531,124.94000244140625,8908300
2020-10-02,118.8199691772461,122.55000305175781,123.68000030517578,121.69000244140625,121.98999786376953,6490200
2020-10-05,119.6150131225586,123.37000274658203,123.5999984741211,122.33000183105469,123.26000213623047,5919200
2020-10-06,117.24927520751953,120.93000030517578,124.19000244140625,120.61000061035156,123.12999725341797,9052000
2020-10-07,119.16901397705078,122.91000366210938,123.30999755859375,120.93000030517578,121.94999694824219,10187800
2020-10-08,119.3435287475586,123.08999633789062,123.75,122.41999816894531,123.58000183105469,7404600
2020-10-09,121.17601013183594,124.9800033569336,125.55000305175781,123.33000183105469,123.8499984741211,11502200
2020-10-12,121.16631317138672,124.97000122070312,125.94000244140625,123.7300033569336,124.9000015258789,10958200
2020-10-13,125.03487396240234,128.9600067138672,131.36000061035156,127.9000015258789,129.8000030517578,22389000
2020-10-14,122.73699188232422,126.58999633789062,129.5,125.29000091552734,129.13999938964844,11531500
2020-10-15,123.48356628417969,127.36000061035156,127.4000015258789,124.43000030517578,125.0,7744000
2020-10-16,122.95030212402344,126.80999755859375,128.1199951171875,126.33000183105469,127.80999755859375,6291700
2020-10-19,120.44884490966797,124.2300033569336,127.4000015258789,123.70999908447266,127.37000274658203,6576900
2020-10-20,121.14691925048828,124.94999694824219,125.7300033569336,123.63999938964844,124.58000183105469,6161200
2020-10-21,122.7757797241211,126.62999725341797,127.55999755859375,123.83999633789062,124.36000061035156,6591500
2020-10-22,123.67747497558594,127.55999755859375,128.10000610351562,125.97000122070312,126.66999816894531,5177700
2020-10-23,124.44344329833984,128.35000610351562,128.5,126.3499984741211,128.10000610351562,5439900
2020-10-26,120.28400421142578,124.05999755859375,127.11000061035156,122.94999694824219,127.11000061035156,8578900
2020-10-27,119.55683135986328,123.30999755859375,124.61000061035156,123.02999877929688,124.02999877929688,6813800
2020-10-28,114.86415100097656,118.47000122070312,121.52999877929688,118.31999969482422,121.01000213623047,11654700
2020-10-29,117.8407211303711,121.54000091552734,122.62999725341797,117.2300033569336,118.16000366210938,9583700
2020-10-30,117.55953979492188,121.25,121.75,119.08999633789062,120.63999938964844,8090200
2020-11-02,116.47362518310547,120.12999725341797,122.93000030517578,119.80999755859375,122.23999786376953,9186000
2020-11-03,120.24522399902344,124.0199966430664,125.06999969482422,121.37000274658203,121.61000061035156,8144900
2020-11-04,121.26326751708984,125.06999969482422,126.86000061035156,123.41000366210938,123.58000183105469,7483000
2020-11-05,123.09574890136719,126.95999908447266,128.6199951171875,125.80000305175781,126.77999877929688,7654800
2020-11-06,123.58052062988281,127.45999908447266,128.0399932861328,124.61000061035156,126.26000213623047,6259700
2020-11-09,138.25001525878906,142.58999633789062,147.67999267578125,138.07000732421875,140.25999450683594,35634700
2020-11-10,137.78463745117188,142.11000061035156,142.3699951171875,137.6699981689453,139.97000122070312,18115400
2020-11-11,133.6251983642578,137.82000732421875,142.0,136.6199951171875,141.47000122070312,9600900
2020-11-12,131.3952178955078,135.52000427246094,138.49000549316406,134.10000610351562,136.33999633789062,13768200
2020-11-13,134.1487579345703,138.36000061035156,141.19000244140625,136.52000427246094,140.89999389648438,21062300
2020-11-16,140.26669311523438,144.6699981689453,144.74000549316406,141.57000732421875,141.57000732421875,16382500
2020-11-17,140.10189819335938,144.5,144.8300018310547,142.55999755859375,144.39999389648438,9354900
2020-11-18,139.52012634277344,143.89999389648438,145.47999572753906,143.35000610351562,144.5,9456200
2020-11-19,137.406494140625,141.72000122070312,143.3000030517578,141.6999969482422,142.57000732421875,8892500
2020-11-20,136.77627563476562,141.07000732421875,142.61000061035156,140.86000061035156,141.7100067138672,8481600
2020-11-23,141.5368194580078,145.97999572753906,147.75,141.6999969482422,142.4499969482422,12887000
2020-11-24,146.87911987304688,151.49000549316406,151.86000061035156,147.85000610351562,148.16000366210938,16711700
2020-11-25,144.5521697998047,149.08999633789062,150.27000427246094,147.24000549316406,150.27000427246094,9552000
2020-11-27,142.65182495117188,147.1300048828125,150.35000610351562,146.52999877929688,149.0,5306400
2020-11-30,143.5050506591797,148.00999450683594,148.69000244140625,146.2899932861328,147.05999755859375,9710100
2020-12-01,144.8915252685547,149.44000244140625,151.39999389648438,149.0,149.57000732421875,8825500
2020-12-02,148.9346160888672,153.61000061035156,154.00999450683594,148.33999633789062,149.49000549316406,10601900
2020-12-03,148.5758514404297,153.24000549316406,154.44000244140625,152.1300048828125,153.4499969482422,9063200
2020-12-04,149.44847106933594,154.13999938964844,154.67999267578125,152.80999755859375,153.69000244140625,6033300
2020-12-07,149.00247192382812,153.67999267578125,153.8800048828125,152.25999450683594,153.17999267578125,6815500
2020-12-08,149.041259765625,153.72000122070312,154.8800048828125,152.25,152.4199981689453,7900600
2020-12-09,149.72962951660156,154.42999267578125,157.4600067138672,153.88999938964844,156.2899932861328,10804300
2020-12-10,149.9817352294922,154.69000244140625,155.33999633789062,152.5,153.32000732421875,8993200
2020-12-11,170.37164306640625,175.72000122070312,179.4499969482422,165.3300018310547,169.67999267578125,87410700
2020-12-14,164.14706420898438,169.3000030517578,177.3000030517578,168.80999755859375,173.8000030517578,30939400
2020-12-15,168.64581298828125,173.94000244140625,174.47000122070312,167.82000732421875,170.49000549316406,18802600
2020-12-16,167.8507537841797,173.1199951171875,174.85000610351562,171.6199951171875,173.99000549316406,11105800
2020-12-17,168.2677001953125,173.5500030517578,174.83999633789062,171.9600067138672,173.82000732421875,9004600
2020-12-18,167.62779235839844,172.88999938964844,175.83999633789062,172.27999877929688,173.60000610351562,21172100
2020-12-21,165.4947509765625,170.69000244140625,171.94000244140625,168.19000244140625,170.08999633789062,11424200
2020-12-22,165.2620391845703,170.4499969482422,171.4499969482422,169.16000366210938,170.0,6419200
2020-12-23,168.2677001953125,173.5500030517578,175.9499969482422,172.3000030517578,172.9600067138672,9994000
2020-12-24,168.4422149658203,173.72999572753906,174.5800018310547,172.3800048828125,173.99000549316406,2721000
2020-12-28,173.4160919189453,178.86000061035156,179.9199981689453,175.0500030517578,175.75,13145400
2020-12-29,171.90354919433594,177.3000030517578,180.1999969482422,176.22000122070312,180.00999450683594,6875400
2020-12-30,175.65574645996094,181.1699981689453,183.39999389648438,178.3699951171875,178.5,11680400
2020-12-31,175.66543579101562,181.17999267578125,183.39999389648438,180.27000427246094,181.22000122070312,7073500
2021-01-04,172.27198791503906,177.67999267578125,182.58999633789062,174.72999572753906,182.25999450683594,13426600
2021-01-05,173.0088653564453,178.44000244140625,180.33999633789062,176.1999969482422,176.1999969482422,7771800
2021-01-06,173.66815185546875,179.1199951171875,181.61000061035156,177.27999877929688,178.32000732421875,7517800
2021-01-07,173.14459228515625,178.5800018310547,179.9499969482422,177.5800018310547,179.5,7300800
2021-01-08,173.25125122070312,178.69000244140625,180.02000427246094,176.60000610351562,178.80999755859375,7894500
2021-01-11,173.6390838623047,179.08999633789062,181.25999450683594,177.35000610351562,177.75,6461300
2021-01-12,170.6334228515625,175.99000549316406,178.32000732421875,174.86000061035156,177.3000030517578,8349800
2021-01-13,170.75946044921875,176.1199951171875,177.72999572753906,173.74000549316406,174.39999389648438,6839500
2021-01-14,168.15133666992188,173.42999267578125,178.35000610351562,173.39999389648438,177.00999450683594,8951200
2021-01-15,166.22190856933594,171.44000244140625,174.19000244140625,170.1699981689453,172.9499969482422,12232500
2021-01-19,167.01695251464844,172.25999450683594,173.7100067138672,171.44000244140625,172.10000610351562,7834700
2021-01-20,168.35494995117188,173.63999938964844,177.8800048828125,173.0,175.22000122070312,9809200
2021-01-21,166.06678771972656,171.27999877929688,175.0,171.02000427246094,173.24000549316406,8416400
2021-01-22,167.5211181640625,172.77999877929688,175.25,171.88999938964844,174.0,9517200
2021-01-25,166.65821838378906,171.88999938964844,173.11000061035156,168.77000427246094,171.88999938964844,7833700
2021-01-26,164.3991241455078,169.55999755859375,173.35000610351562,169.0500030517578,173.0,7523200
2021-01-27,158.06787109375,163.02999877929688,166.33999633789062,160.52000427246094,165.00999450683594,18239200
2021-01-28,166.64852905273438,171.8800048828125,172.8800048828125,165.9499969482422,166.1699981689453,14449100
2021-01-29,163.0514373779297,168.1699981689453,169.80999755859375,165.7899932861328,168.8000030517578,12848800
2021-02-01,165.76622009277344,170.97000122070312,171.72999572753906,168.02999877929688,170.83999633789062,8140400
2021-02-02,171.5738983154297,176.9600067138672,179.75999450683594,172.8000030517578,173.77000427246094,12215200
2021-02-03,171.06002807617188,176.42999267578125,178.42999267578125,175.75999450683594,177.0,5508600
2021-02-04,174.74436950683594,180.22999572753906,181.3800048828125,176.49000549316406,177.58999633789062,9035400
2021-02-05,175.6460723876953,181.16000366210938,182.32000732421875,179.3300018310547,181.7100067138672,6640500
2021-02-08,184.21701049804688,190.0,190.63999938964844,183.3000030517578,183.85000610351562,16085700
2021-02-09,182.4814910888672,188.2100067138672,189.25,186.0399932861328,188.1699981689453,11270800
